lemma,enlemma,verbnoun,lang,zipf,tier,freq_rank,cell_id,construction,tense,person,probed_person,probed_number,particle,requires_soft_mutation,aux_lemma,aux_gold,aux_gold_alts,gold,gold_alts,match_forms,seed,experiment
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,arallgyfeirio,,rwyf|wyf|ydwyf|dw|ydw|rwy|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,arallgyfeirio,,rwyt|wyt|ydwyt|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,arallgyfeirio,,mae|ydyw|yw|ydy|yn_dydy|ydi|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,arallgyfeirio,,rydym|ydym|ŷm|dan|ydan|yn_dydan|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,arallgyfeirio,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,arallgyfeirio,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,arallgyfeirio,,gwnes|gwneuthum|gwnaes|gwnesaf|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,arallgyfeirio,,gwnêst|gwnaethost|gwnest|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,arallgyfeirio,,nath|gwnaeth|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,arallgyfeirio,,gwnaethom|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,arallgyfeirio,,gwnaethoch|gwnaesoch|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,arallgyfeirio,,gwnaethon|gwnaethant|naethon|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,arallgyfeirio,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,arallgyfeirio,,oeddet|oeddit|roeddet|oedda|oedde|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,arallgyfeirio,,roedd|oedd|ydoedd|yn_doedd|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,arallgyfeirio,,roeddem|oeddem|oeddan|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,arallgyfeirio,,roeddech|oeddech|yn_doeddech|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,arallgyfeirio,,roedden|oeddent|oeddynt|yn_doedden|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,arallgyfeirio,,byddaf|bydda|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,arallgyfeirio,,byddi|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,arallgyfeirio,,bydd|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,arallgyfeirio,,byddwn|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,arallgyfeirio,,byddwch|arallgyfeirio,43,welsh_transfer_ood
arallgyfeirio,redirect,arallgyfeirio,cy,3.435,mid,1306,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,arallgyfeirio,,byddan|byddant|arallgyfeirio,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,chwyldrof,,chwyldrof,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,chwyldroi,,chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,chwyldry,,chwyldry,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,chwyldrown,,chwyldrown,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,chwyldrowch,,chwyldrowch,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,chwyldrôn,chwyldrônt,chwyldrôn|chwyldrônt,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,chwyldrois,,chwyldrois,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,chwyldroist,,chwyldroist,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,chwyldrodd,,chwyldrodd,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,chwyldroeon,chwyldroesom,chwyldroeon|chwyldroesom,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,chwyldroeoch,chwyldroesoch,chwyldroeoch|chwyldroesoch,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,chwyldroeon,chwyldroesant,chwyldroeon|chwyldroesant,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,chwyldrown,,chwyldrown,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,chwyldroet,chwyldroit,chwyldroet|chwyldroit,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,chwyldrôi,,chwyldrôi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,chwyldroem,,chwyldroem,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,chwyldroech,,chwyldroech,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,chwyldroent,,chwyldroent,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,chwyldroi,,rwyf|wyf|ydwyf|dw|ydw|rwy|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,chwyldroi,,rwyt|wyt|ydwyt|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,chwyldroi,,mae|ydyw|yw|ydy|yn_dydy|ydi|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,chwyldroi,,rydym|ydym|ŷm|dan|ydan|yn_dydan|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,chwyldroi,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,chwyldroi,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,chwyldroi,,gwnes|gwneuthum|gwnaes|gwnesaf|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,chwyldroi,,gwnêst|gwnaethost|gwnest|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,chwyldroi,,nath|gwnaeth|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,chwyldroi,,gwnaethom|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,chwyldroi,,gwnaethoch|gwnaesoch|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,chwyldroi,,gwnaethon|gwnaethant|naethon|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,chwyldroi,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,chwyldroi,,oeddet|oeddit|roeddet|oedda|oedde|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,chwyldroi,,roedd|oedd|ydoedd|yn_doedd|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,chwyldroi,,roeddem|oeddem|oeddan|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,chwyldroi,,roeddech|oeddech|yn_doeddech|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,chwyldroi,,roedden|oeddent|oeddynt|yn_doedden|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,chwyldroi,,byddaf|bydda|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,chwyldroi,,byddi|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,chwyldroi,,bydd|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,chwyldroi,,byddwn|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,chwyldroi,,byddwch|chwyldroi,43,welsh_transfer_ood
chwyldroi,revolve,chwyldroi,cy,3.435,mid,1308,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,chwyldroi,,byddan|byddant|chwyldroi,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,cyflyraf,,cyflyraf,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,cyflyri,,cyflyri,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,cyflyra,,cyflyra,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,cyflyrwn,,cyflyrwn,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,cyflyrwch,,cyflyrwch,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,cyflyran,cyflyrant,cyflyran|cyflyrant,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,cyflyrais,,cyflyrais,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,cyflyraist,,cyflyraist,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,cyflyrodd,,cyflyrodd,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,cyflyron,cyflyrasom|cyflyrsom,cyflyron|cyflyrasom|cyflyrsom,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,cyflyroch,cyflyrasoch|cyflyrsoch,cyflyroch|cyflyrasoch|cyflyrsoch,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,cyflyron,cyflyrasant|cyflyrson,cyflyron|cyflyrasant|cyflyrson,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,cyflyrwn,,cyflyrwn,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,cyflyret,cyflyrit,cyflyret|cyflyrit,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,cyflyrai,,cyflyrai,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,cyflyrem,,cyflyrem,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,cyflyrech,,cyflyrech,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,cyflyrent,,cyflyrent,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,cyflyru,,rwyf|wyf|ydwyf|dw|ydw|rwy|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,cyflyru,,rwyt|wyt|ydwyt|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,cyflyru,,mae|ydyw|yw|ydy|yn_dydy|ydi|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,cyflyru,,rydym|ydym|ŷm|dan|ydan|yn_dydan|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,cyflyru,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,cyflyru,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,gyflyru,cyflyru,gwnes|gwneuthum|gwnaes|gwnesaf|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,gyflyru,cyflyru,gwnêst|gwnaethost|gwnest|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,gyflyru,cyflyru,nath|gwnaeth|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,gyflyru,cyflyru,gwnaethom|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,gyflyru,cyflyru,gwnaethoch|gwnaesoch|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,gyflyru,cyflyru,gwnaethon|gwnaethant|naethon|gyflyru|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,cyflyru,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,cyflyru,,oeddet|oeddit|roeddet|oedda|oedde|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,cyflyru,,roedd|oedd|ydoedd|yn_doedd|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,cyflyru,,roeddem|oeddem|oeddan|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,cyflyru,,roeddech|oeddech|yn_doeddech|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,cyflyru,,roedden|oeddent|oeddynt|yn_doedden|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,cyflyru,,byddaf|bydda|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,cyflyru,,byddi|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,cyflyru,,bydd|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,cyflyru,,byddwn|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,cyflyru,,byddwch|cyflyru,43,welsh_transfer_ood
cyflyru,condition,cyflyru,cy,3.352,mid,1396,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,cyflyru,,byddan|byddant|cyflyru,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,trugarhaf,,trugarhaf,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,trugarhei,,trugarhei,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,trugarha,,trugarha,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,trugarhawn,,trugarhawn,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,trugarhewch,,trugarhewch,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,trugarhan,trugarhânt,trugarhan|trugarhânt,43,welsh_transfer_ood
trugarhau,pity,trugarhau,cy,3.334,mid,1432,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,trugarheais,,trugarheais,43,welsh_transfer_ood
